team,name,salary,playerID
San Diego Padres,Cal Quantrill,390904,615698
San Diego Padres,Josh Naylor,352112,647304
San Diego Padres,Nick Margevicius,304368,676606
San Diego Padres,Austin Allen,298400,664119
San Diego Padres,Manny Machado,13111111,592518
San Diego Padres,Wil Myers,9907407,571976
San Diego Padres,Eric Hosmer,8407407,543333
San Diego Padres,Garrett Richards,3889148,572070
San Diego Padres,Drew Pomeranz,3481481,519141
San Diego Padres,Tommy Pham,2925926,502054
San Diego Padres,Jurickson Profar,2111111,595777
San Diego Padres,Zach Davies,1944444,605200
San Diego Padres,Craig Stammen,1666481,489334
San Diego Padres,Jason Castro,1098114,488771
San Diego Padres,Pierce Johnson,925741,572955
San Diego Padres,Mike Clevinger,634592,605182
San Diego Padres,Greg Garcia,555556,594824
San Diego Padres,Matthew Strahm,518519,0
San Diego Padres,Dinelson Lamet,481481,659275
San Diego Padres,Mitch Moreland,400780,519048
San Diego Padres,Trevor Rosenthal,331680,572096
San Diego Padres,Fernando Tatis Jr,219185,0
San Diego Padres,Emilio Pagan,218889,641941
San Diego Padres,Chris Paddack,217963,663978
San Diego Padres,Tim Hill,216944,657612
San Diego Padres,Trent Grisham,209926,663757
San Diego Padres,Jake Cronenworth,208704,630105
San Diego Padres,Jorge Mateo,208704,622761
San Diego Padres,Adrian Morejon,127715,670970
San Diego Padres,Dan Altavilla,91930,656186
San Diego Padres,Manny Machado,32000000,592518
San Diego Padres,Wil Myers,22500000,571976
San Diego Padres,Eric Hosmer,21000000,543333
San Diego Padres,Tommy Pham,8900000,502054
San Diego Padres,Ha,7000000,0
San Diego Padres,Joe Musgrove,4450000,605397
San Diego Padres,Jurickson Profar,4333333,595777
San Diego Padres,Craig Stammen,4000000,489334
San Diego Padres,Pierce Johnson,2000000,572955
San Diego Padres,Mark Melancon,2000000,453343
San Diego Padres,Fernando Tatis Jr,1714285,0
San Diego Padres,Emilio Pagan,1570000,641941
San Diego Padres,Victor Caratini,1300000,605170
San Diego Padres,Chris Paddack,610900,663978
San Diego Padres,Tim Hill,596000,657612
San Diego Padres,Trent Grisham,589200,663757
San Diego Padres,Jake Cronenworth,584900,630105
San Diego Padres,Austin Adams,580200,542866
San Diego Padres,Jorge Mateo,571800,622761
San Diego Padres,Ryan Weathers,524628,677960
San Diego Padres,Nabil Crismatt,509490,622503
San Diego Padres,Miguel Diaz,438581,622766
San Diego Padres,Webster Rivas,392576,593590
San Diego Padres,Brian O,391440,0
San Diego Padres,Grady,282164,0
San Diego Padres,James Norwood,269896,656803
San Francisco Giants,Buster Posey,22177777,457763
San Francisco Giants,Johnny Cueto,21000000,456501
San Francisco Giants,Jeff Samardzija,19800000,502188
San Francisco Giants,Brandon Belt,17200000,474832
San Francisco Giants,Brandon Crawford,15200000,543063
San Francisco Giants,Evan Longoria,12500000,446334
San Francisco Giants,Madison Bumgarner,12000000,518516
San Francisco Giants,Kevin Pillar,5644085,607680
San Francisco Giants,Will Smith,4225000,519293
San Francisco Giants,Melvin Adon,555000,0
San Francisco Giants,Joe McCarthy,555000,663411
San Francisco Giants,Ricardo Pinto,555000,620982
San Francisco Giants,Kyle Barraclough,482248,607457
San Francisco Giants,Stephen Vogt,453568,519390
San Francisco Giants,Donovan Solano,429696,456781
San Francisco Giants,Shaun Anderson,414776,641312
San Francisco Giants,Dereck Rodriguez,392210,605446
San Francisco Giants,Mike Yastrzemski,381952,573262
San Francisco Giants,Tyler Beede,358080,595881
San Francisco Giants,Alex Dickerson,301384,543105
San Francisco Giants,Austin Slater,271544,596103
San Francisco Giants,Sam Coonrod,229768,656322
San Francisco Giants,Fernando Abad,197846,472551
San Francisco Giants,Jandel Gustave,185008,594311
San Francisco Giants,Andrew Suarez,182024,605498
San Francisco Giants,Aramis Garcia,143232,605244
San Francisco Giants,Johnny Cueto,7777778,456501
San Francisco Giants,Brandon Belt,7125926,474832
San Francisco Giants,Brandon Crawford,5755556,543063
San Francisco Giants,Evan Longoria,5552890,446334
San Francisco Giants,Kevin Gausman,3333333,592332
San Francisco Giants,Tony Watson,2592592,453265
San Francisco Giants,Drew Smyly,1574481,592767
San Francisco Giants,Wilmer Flores,1111111,527038
San Francisco Giants,Tyler Anderson,972407,542881
San Francisco Giants,Trevor Cahill,740741,502239
San Francisco Giants,Donovan Solano,509259,456781
San Francisco Giants,Daniel Robertson,379630,621002
San Francisco Giants,Alex Dickerson,342593,543105
San Francisco Giants,Wandy Peralta,298148,593974
San Francisco Giants,Darin Ruf,296296,573131
San Francisco Giants,Jarlin Garcia,217963,606424
San Francisco Giants,Austin Slater,213333,596103
San Francisco Giants,Mike Yastrzemski,211019,573262
San Francisco Giants,Mauricio Dubon,209861,643289
San Francisco Giants,Logan Webb,209861,657277
San Francisco Giants,Tyler Rogers,209167,643511
San Francisco Giants,Caleb Baragar,208704,670056
San Francisco Giants,Sam Selman,183785,572125
San Francisco Giants,Shaun Anderson,137060,641312
San Francisco Giants,Joey Bart,121485,663698
San Francisco Giants,Tyler Heineman,105910,623168
San Francisco Giants,Johnny Cueto,21000000,456501
San Francisco Giants,Kevin Gausman,18900000,592332
San Francisco Giants,Brandon Crawford,15200000,543063
San Francisco Giants,Anthony DeSclafani,6000000,543101
San Francisco Giants,Donovan Solano,3250000,456781
San Francisco Giants,Wilmer Flores,3000000,527038
San Francisco Giants,Alex Wood,3000000,622072
San Francisco Giants,Alex Dickerson,2100000,543105
San Francisco Giants,Jake McGee,2000000,459429
San Francisco Giants,Curt Casali,2000000,592200
San Francisco Giants,Darin Ruf,1275000,573131
San Francisco Giants,Austin Slater,1150000,596103
San Francisco Giants,Jose Alvarez,1050000,501625
San Francisco Giants,Jarlin Garcia,950000,606424
San Francisco Giants,John Brebbia,800000,605154
San Francisco Giants,Mike Yastrzemski,600000,573262
San Francisco Giants,Tyler Rogers,583000,643511
San Francisco Giants,Caleb Baragar,495172,670056
San Francisco Giants,Steven Duggar,490720,621453
San Francisco Giants,Zack Littell,478452,641793
San Francisco Giants,LaMonte Wade,414045,0
San Francisco Giants,Dominic Leone,380308,608678
San Francisco Giants,Jason Vosler,371107,613564
San Francisco Giants,Chadwick Tromp,322802,644433
San Francisco Giants,Thairo Estrada,309767,642731
San Francisco Giants,Buster Posey,22177777,457763
Seattle Mariners,Felix Hernandez,27857142,433587
Seattle Mariners,Kyle Seager,19500000,572122
Seattle Mariners,Dee Gordon,13300000,0
Seattle Mariners,Yusei Kikuchi,9500000,579328
Seattle Mariners,Wade LeBlanc,2800000,453281
Seattle Mariners,Domingo Santana,1950000,570267
Seattle Mariners,Marco Gonzales,900000,594835
Seattle Mariners,Omar Narvaez,581200,553882
Seattle Mariners,Brandon Brennan,575000,592165
Seattle Mariners,Sam Tuivailala,568600,592815
Seattle Mariners,Dan Vogelbach,558600,0
Seattle Mariners,Tom Murphy,554445,608596
Seattle Mariners,Dylan Moore,552916,664238
Seattle Mariners,Mallex Smith,528700,605480
Seattle Mariners,Crawford,426712,0
Seattle Mariners,Austin Adams,417760,542866
Seattle Mariners,Anthony Bass,393888,542914
Seattle Mariners,Braden Bishop,393888,623323
Seattle Mariners,Tom Milone,393888,0
Seattle Mariners,Erik Swanson,331224,657024
Seattle Mariners,Austin Nola,316304,543592
Seattle Mariners,Dan Altavilla,307352,656186
Seattle Mariners,Matt Wisler,269720,605538
Seattle Mariners,Matt Magill,210770,543483
Seattle Mariners,Timmy Lopes,205896,0
Seattle Mariners,Keon Broxton,199810,542979
Seattle Mariners,Kyle Seager,7537037,572122
Seattle Mariners,Yusei Kikuchi,6685185,579328
Seattle Mariners,Dee Gordon,5300000,0
Seattle Mariners,Yoshihisa Hirano,648149,673633
Seattle Mariners,Kendall Graveman,555556,608665
Seattle Mariners,Evan White,481481,657108
Seattle Mariners,Marco Gonzales,370370,594835
Seattle Mariners,Brandon Brennan,218667,592165
Seattle Mariners,Crawford,213259,0
Seattle Mariners,Erik Swanson,210222,657024
Seattle Mariners,Justus Sheffield,209741,656954
Seattle Mariners,Kyle Lewis,209259,641786
Seattle Mariners,Justin Dunn,209074,643290
Seattle Mariners,Nick Margevicius,208705,676606
Seattle Mariners,Anthony Misiewicz,208704,664948
Seattle Mariners,Yohan Ramirez,208704,670990
Seattle Mariners,Timmy Lopes,175448,0
Seattle Mariners,Joey Gerber,171325,680702
Seattle Mariners,Joseph Odom,155750,641929
Seattle Mariners,Brady Lail,152635,621078
Seattle Mariners,Jose Marmolejos,146405,592530
Seattle Mariners,Ljay Newsome,137060,664714
Seattle Mariners,Ty France,90915,664034
Seattle Mariners,Walker Lockett,84483,621141
Seattle Mariners,Joe Hudson,80990,621529
Seattle Mariners,Phillip Ervin,72910,640447
Seattle Mariners,Kyle Seager,18500000,572122
Seattle Mariners,Yusei Kikuchi,16500000,579328
Seattle Mariners,Marco Gonzales,5250000,594835
Seattle Mariners,Mitch Haniger,3010000,571745
Seattle Mariners,Rafael Montero,2250000,606160
Seattle Mariners,Crawford,2050000,0
Seattle Mariners,Chris Flexen,1700000,623167
Seattle Mariners,Kendall Graveman,1250000,608665
Seattle Mariners,Tom Murphy,875000,608596
Seattle Mariners,Drew Steckenrider,800000,608716
Seattle Mariners,Keynan Middleton,744073,641871
Seattle Mariners,Dylan Moore,590400,664238
Seattle Mariners,Ty France,587500,664034
Seattle Mariners,Shed Long,580500,0
Seattle Mariners,Anthony Misiewicz,578700,664948
Seattle Mariners,Jake Fraley,572100,641584
Seattle Mariners,Hector Santiago,570500,502327
Seattle Mariners,Luis Torrens,502642,620443
Seattle Mariners,Erik Swanson,484586,657024
Seattle Mariners,Chargois,450849,0
Seattle Mariners,Logan Gilbert,438581,669302
Seattle Mariners,Paul Sewald,438581,623149
Seattle Mariners,Jake Bauers,370990,641343
Seattle Mariners,Yohan Ramirez,337370,670990
Seattle Mariners,Cal Raleigh,257628,0
Seattle Mariners,James Paxton,8500000,572020
St. Louis Cardinals,Yadier Molina,20000000,425877
St. Louis Cardinals,Dexter Fowler,16500000,451594
St. Louis Cardinals,Paul Goldschmidt,15500000,502671
St. Louis Cardinals,Matt Carpenter,14750000,572761
St. Louis Cardinals,Carlos Martinez,11700000,593372
St. Louis Cardinals,Andrew Miller,11500000,453192
St. Louis Cardinals,Adam Wainwright,10000000,425794
St. Louis Cardinals,Miles Mikolas,8750000,571945
St. Louis Cardinals,Kolten Wong,6500000,543939
St. Louis Cardinals,Michael Wacha,6350000,608379
St. Louis Cardinals,Paul DeJong,1666666,657557
St. Louis Cardinals,Matt Wieters,1500000,446308
St. Louis Cardinals,Dominic Leone,1260000,608678
St. Louis Cardinals,Jose Martinez,1125000,500874
St. Louis Cardinals,John Gant,571300,607231
St. Louis Cardinals,John Brebbia,569300,605154
St. Louis Cardinals,Jack Flaherty,562100,656427
St. Louis Cardinals,Dakota Hudson,559100,641712
St. Louis Cardinals,Adolis Garcia,555000,666969
St. Louis Cardinals,Austin Gomber,555000,596295
St. Louis Cardinals,Ramon Urias,555000,602104
St. Louis Cardinals,Yairo Munoz,540938,622168
St. Louis Cardinals,Giovanny Gallegos,522200,606149
St. Louis Cardinals,Harrison Bader,509876,664056
St. Louis Cardinals,Tyler Webb,492360,643778
St. Louis Cardinals,Mike Mayers,478898,594577
St. Louis Cardinals,Paul Goldschmidt,12148148,502671
St. Louis Cardinals,Yadier Molina,7407407,425877
St. Louis Cardinals,Dexter Fowler,7370370,451594
St. Louis Cardinals,Matt Carpenter,6851852,572761
St. Louis Cardinals,Andrew Miller,4296259,453192
St. Louis Cardinals,Kolten Wong,3796296,543939
St. Louis Cardinals,Adam Wainwright,2962963,425794
St. Louis Cardinals,Kwang,1481481,0
St. Louis Cardinals,Brad Miller,740741,543543
St. Louis Cardinals,Matt Wieters,740741,446308
St. Louis Cardinals,Paul DeJong,722222,657557
St. Louis Cardinals,Jack Flaherty,223889,656427
St. Louis Cardinals,Harrison Bader,218556,664056
St. Louis Cardinals,Giovanny Gallegos,215704,606149
St. Louis Cardinals,Tommy Edman,215481,669242
St. Louis Cardinals,Tyler Webb,213259,643778
St. Louis Cardinals,Tyler O,212370,0
St. Louis Cardinals,Neill,211111,0
St. Louis Cardinals,Austin Gomber,210741,596295
St. Louis Cardinals,Ryan Helsley,209630,664854
St. Louis Cardinals,Rangel Ravelo,208704,592660
St. Louis Cardinals,Austin Dean,208704,621573
St. Louis Cardinals,Kodi Whitley,186900,676831
St. Louis Cardinals,Jake Woodford,171666,663765
St. Louis Cardinals,Alexander Reyes,168210,0
St. Louis Cardinals,Genesis Cabrera,140175,650893
St. Louis Cardinals,Paul Goldschmidt,26000000,502671
St. Louis Cardinals,Nolan Arenado,20570500,571448
St. Louis Cardinals,Matt Carpenter,18500000,572761
St. Louis Cardinals,Andrew Miller,12000000,453192
St. Louis Cardinals,Yadier Molina,9000000,425877
St. Louis Cardinals,Adam Wainwright,8000000,425794
St. Louis Cardinals,Paul DeJong,4166666,657557
St. Louis Cardinals,Kwang,4000000,0
St. Louis Cardinals,John Gant,2100000,607231
St. Louis Cardinals,Harrison Bader,2000000,664056
St. Louis Cardinals,Alexander Reyes,900000,0
St. Louis Cardinals,Tommy Edman,596000,669242
St. Louis Cardinals,Tyler O,594700,0
St. Louis Cardinals,Neill,594500,0
St. Louis Cardinals,Giovanny Gallegos,582300,606149
St. Louis Cardinals,Ryan Helsley,580900,664854
St. Louis Cardinals,Genesis Cabrera,579200,650893
St. Louis Cardinals,Andrew Knizner,577100,668800
St. Louis Cardinals,Dylan Carlson,575900,666185
St. Louis Cardinals,Edmundo Sosa,414045,624641
St. Louis Cardinals,Junior Fernandez,389509,658551
St. Louis Cardinals,Jose Rondon,331236,602922
St. Louis Cardinals,Wade LeBlanc,297499,453281
St. Louis Cardinals,Lars Nootbaar,297499,0
St. Louis Cardinals,Brandon Waddell,282164,663399
St. Louis Cardinals,Justin Miller,263762,502522
Tampa Bay Rays,Charlie Morton,15000000,450203
Tampa Bay Rays,Kevin Kiermaier,8166666,595281
Tampa Bay Rays,Avisail Garcia,4500000,541645
Tampa Bay Rays,Mike Zunino,4447500,572287
Tampa Bay Rays,Tommy Pham,4100000,502054
Tampa Bay Rays,Matt Duffy,2675000,622110
Tampa Bay Rays,Blake Snell,1600000,605483
Tampa Bay Rays,Chaz Roe,1275000,475054
Tampa Bay Rays,Brandon Lowe,1000000,664040
Tampa Bay Rays,Ji,850000,0
Tampa Bay Rays,Guillermo Heredia,723088,628338
Tampa Bay Rays,Joe Wendle,570400,0
Tampa Bay Rays,Tyler Glasnow,566700,607192
Tampa Bay Rays,Willy Adames,562400,642715
Tampa Bay Rays,Yonny Chirinos,561800,630023
Tampa Bay Rays,Diego Castillo,561500,650895
Tampa Bay Rays,Yandy Diaz,558400,650490
Tampa Bay Rays,Austin Meadows,557400,640457
Tampa Bay Rays,Jalen Beeks,502656,656222
Tampa Bay Rays,Emilio Pagan,492360,641941
Tampa Bay Rays,Anthony Banda,446106,607455
Tampa Bay Rays,Ryan Yarbrough,442234,642232
Tampa Bay Rays,Travis d,438648,0
Tampa Bay Rays,Arnaud,386588,0
Tampa Bay Rays,Oliver Drake,367920,543118
Tampa Bay Rays,Daniel Robertson,351000,621002
Tampa Bay Rays,Charlie Morton,5555556,450203
Tampa Bay Rays,Kevin Kiermaier,3870370,595281
Tampa Bay Rays,Blake Snell,3192593,605483
Tampa Bay Rays,Mike Zunino,1666667,572287
Tampa Bay Rays,Hunter Renfroe,1222222,592669
Tampa Bay Rays,Manuel Margot,916667,622534
Tampa Bay Rays,Tyler Glasnow,759259,607192
Tampa Bay Rays,Brandon Lowe,555556,664040
Tampa Bay Rays,Oliver Drake,379630,543118
Tampa Bay Rays,Aaron Loup,370370,571901
Tampa Bay Rays,Ji,314815,0
Tampa Bay Rays,Willy Adames,214630,642715
Tampa Bay Rays,Austin Meadows,214407,640457
Tampa Bay Rays,Ryan Yarbrough,214259,642232
Tampa Bay Rays,Nick Anderson,213815,623433
Tampa Bay Rays,Yandy Diaz,213556,650490
Tampa Bay Rays,Diego Castillo,213259,650895
Tampa Bay Rays,Joe Wendle,213185,0
Tampa Bay Rays,Michael Perez,209852,605421
Tampa Bay Rays,Pete Fairbanks,209148,664126
Tampa Bay Rays,Michael Brosseau,205589,0
Tampa Bay Rays,Ryan Thompson,202475,657044
Tampa Bay Rays,John Curtiss,155750,595928
Tampa Bay Rays,Kevan Smith,149413,607345
Tampa Bay Rays,Aaron Slegers,130830,642083
Tampa Bay Rays,Josh Fleming,115255,676596
Tampa Bay Rays,Kevin Kiermaier,11666666,595281
Tampa Bay Rays,Michael Wacha,3000000,608379
Tampa Bay Rays,Rich Hill,2500000,448179
Tampa Bay Rays,Brandon Lowe,2500000,664040
Tampa Bay Rays,Ji,2450000,0
Tampa Bay Rays,Ryan Yarbrough,2300000,642232
Tampa Bay Rays,Joe Wendle,2250000,0
Tampa Bay Rays,Mike Zunino,2000000,572287
Tampa Bay Rays,Collin McHugh,1800000,543521
Tampa Bay Rays,Andrew Kittredge,750000,552640
Tampa Bay Rays,Matt Wisler,698679,605538
Tampa Bay Rays,Austin Meadows,591400,640457
Tampa Bay Rays,Yandy Diaz,588900,650490
Tampa Bay Rays,Francisco Mejia,586300,642336
Tampa Bay Rays,Jeffrey Springs,585000,605488
Tampa Bay Rays,Brett Phillips,584400,621433
Tampa Bay Rays,Pete Fairbanks,583800,664126
Tampa Bay Rays,Diego Castillo,582300,650895
Tampa Bay Rays,Randy Arozarena,581200,668227
Tampa Bay Rays,Josh Fleming,530591,676596
Tampa Bay Rays,Shane McClanahan,481519,663556
Tampa Bay Rays,Feyereisen,418550,0
Tampa Bay Rays,Taylor Walls,410978,670764
Tampa Bay Rays,Drew Rasmussen,317343,656876
Tampa Bay Rays,Wander Franco,315901,0
Tampa Bay Rays,Vidal Brujan,266829,0
Texas Rangers,Shin,21000000,0
Texas Rangers,Elvis Andrus,15250000,462101
Texas Rangers,Mike Minor,9833333,501985
Texas Rangers,Lance Lynn,9333333,458681
Texas Rangers,Rougned Odor,7833333,596059
Texas Rangers,Nomar Mazara,3300000,608577
Texas Rangers,Jeff Mathis,3250000,425772
Texas Rangers,Shawn Kelley,2562500,518875
Texas Rangers,Logan Forsythe,2000000,523253
Texas Rangers,Edinson Volquez,2000000,450172
Texas Rangers,Jose Leclerc,1500000,600917
Texas Rangers,Delino DeShields,1400000,592261
Texas Rangers,Luke Farrell,555000,608652
Texas Rangers,Adrian Sampson,543065,592716
Texas Rangers,Isiah Kiner,529726,0
Texas Rangers,Daniel Santana,507280,0
Texas Rangers,Jeffrey Springs,500165,605488
Texas Rangers,Yohander Mendez,492000,622795
Texas Rangers,Ariel Jurado,468488,642558
Texas Rangers,Ronald Guzman,447052,608597
Texas Rangers,Brett Martin,444616,656685
Texas Rangers,Willie Calhoun,384936,641432
Texas Rangers,Taylor Guerrieri,226784,605260
Texas Rangers,Rafael Montero,208880,606160
Texas Rangers,Tim Federowicz,196944,543148
Texas Rangers,Emmanuel Clase,176056,661403
Texas Rangers,Shin,7777778,0
Texas Rangers,Lance Lynn,5037037,458681
Texas Rangers,Kyle Gibson,4629630,502043
Texas Rangers,Rougned Odor,3666666,596059
Texas Rangers,Jordan Lyles,2592593,543475
Texas Rangers,Joey Gallo,1629630,608336
Texas Rangers,Jesse Chavez,1481481,445926
Texas Rangers,Jeff Mathis,1111111,425772
Texas Rangers,Rafael Montero,290741,606160
Texas Rangers,Isiah Kiner,217407,0
Texas Rangers,Willie Calhoun,213704,641432
Texas Rangers,Brett Martin,211296,656685
Texas Rangers,Nick Solak,209444,669256
Texas Rangers,Jonathan Hernandez,209074,642546
Texas Rangers,Kolby Allard,208704,663465
Texas Rangers,Jimmy Herget,183785,623474
Texas Rangers,Taylor Hearn,152635,621368
Texas Rangers,Derek Dietrich,152570,518618
Texas Rangers,Wes Benjamin,149520,605138
Texas Rangers,Leodys Taveras,127715,0
Texas Rangers,Ronald Guzman,126750,608597
Texas Rangers,Kyle Cody,121485,621129
Texas Rangers,Anderson Tejeda,109025,660731
Texas Rangers,Eli White,84105,642201
Texas Rangers,John King,74760,667463
Texas Rangers,Sam Huff,56070,669087
Texas Rangers,Kyle Gibson,10000000,502043
Texas Rangers,Jordan Lyles,8000000,543475
Texas Rangers,Joey Gallo,6200000,608336
Texas Rangers,David Dahl,2700000,621311
Texas Rangers,Joely Rodriguez,2500000,570257
Texas Rangers,Ian Kennedy,2150000,453178
Texas Rangers,Mike Foltynewicz,2000000,592314
Texas Rangers,Isiah Kiner,2000000,0
Texas Rangers,Brock Holt,1750000,571788
Texas Rangers,Charlie Culberson,1500000,518586
Texas Rangers,Brett Martin,589500,656685
Texas Rangers,Nick Solak,586000,669256
Texas Rangers,Kolby Allard,584250,663465
Texas Rangers,Taylor Hearn,582500,621368
Texas Rangers,Nate Lowe,575000,663993
Texas Rangers,Jonah Heim,574000,641680
Texas Rangers,Dane Dunning,572500,641540
Texas Rangers,Josh Sborz,548774,622250
Texas Rangers,Adolis Garcia,534743,666969
Texas Rangers,Eli White,492480,642201
Texas Rangers,Andy Ibanez,371107,628451
Texas Rangers,Spencer Patton,355772,0
Texas Rangers,Jason Martin,349638,641829
Texas Rangers,Joe Barlow,312834,0
Texas Rangers,John Hicks,294432,543308
Texas Rangers,Dennis Santana,284372,642701
Toronto Blue Jays,Justin Smoak,8000000,475253
Toronto Blue Jays,Randal Grichuk,8000000,545341
Toronto Blue Jays,Ken Giles,6300000,571704
Toronto Blue Jays,Clay Buchholz,3000000,453329
Toronto Blue Jays,Ryan Tepera,1525000,572193
Toronto Blue Jays,Brandon Drury,1300000,592273
Toronto Blue Jays,Sam Gaviglio,579500,543208
Toronto Blue Jays,Luke Maile,579000,571912
Toronto Blue Jays,Danny Jansen,558700,643376
Toronto Blue Jays,Elvis Luciano,555000,672773
Toronto Blue Jays,Trent Thornton,555000,663423
Toronto Blue Jays,Teoscar Hernandez,516426,606192
Toronto Blue Jays,Vladimir Guerrero Jr,468488,0
Toronto Blue Jays,Rowdy Tellez,468488,642133
Toronto Blue Jays,Derek Law,447600,571882
Toronto Blue Jays,Billy McKinney,403072,641856
Toronto Blue Jays,Cavan Biggio,384936,624415
Toronto Blue Jays,Jacob Waguespack,343160,621097
Toronto Blue Jays,Thomas Pannone,298089,623381
Toronto Blue Jays,Justin Shafer,253640,596101
Toronto Blue Jays,Jonathan Davis,244688,641505
Toronto Blue Jays,Wilmer Font,219949,521655
Toronto Blue Jays,Reese McGuire,193960,624512
Toronto Blue Jays,Bo Bichette,187992,666182
Toronto Blue Jays,Buddy Boshers,182024,542953
Toronto Blue Jays,Richard Urena,181320,620446
Toronto Blue Jays,Hyun,7407407,0
Toronto Blue Jays,Randal Grichuk,5444444,545341
Toronto Blue Jays,Tanner Roark,4444444,543699
Toronto Blue Jays,Chase Anderson,3148148,502624
Toronto Blue Jays,Travis Shaw,1639481,543768
Toronto Blue Jays,Matt Shoemaker,1555556,533167
Toronto Blue Jays,Lourdes Gurriel Jr,1354497,0
Toronto Blue Jays,Jonathan Villar,1269212,542340
Toronto Blue Jays,Shun Yamaguchi,1175926,685493
Toronto Blue Jays,Robbie Ray,1159584,592662
Toronto Blue Jays,Joe Panik,1055556,605412
Toronto Blue Jays,Taijuan Walker,724151,592836
Toronto Blue Jays,Anthony Bass,555556,542914
Toronto Blue Jays,Rafael Dolis,370370,503569
Toronto Blue Jays,Teoscar Hernandez,223037,606192
Toronto Blue Jays,Danny Jansen,215148,643376
Toronto Blue Jays,Vladimir Guerrero Jr,214556,0
Toronto Blue Jays,Cavan Biggio,213556,624415
Toronto Blue Jays,Bo Bichette,211111,666182
Toronto Blue Jays,Cole,208704,0
Toronto Blue Jays,Thomas Hatch,208704,641672
Toronto Blue Jays,Ryan Borucki,199836,621366
Toronto Blue Jays,Nate Pearson,193892,663878
Toronto Blue Jays,Ross Stripling,92876,548389
Toronto Blue Jays,Jonathan Davis,66045,641505
Toronto Blue Jays,Alejandro Kirk,49840,672386
Toronto Blue Jays,George Springer,23666666,543807
Toronto Blue Jays,Hyun,20000000,0
Toronto Blue Jays,Marcus Semien,18000000,543760
Toronto Blue Jays,Randal Grichuk,10333333,545341
Toronto Blue Jays,Robbie Ray,8000000,592662
Toronto Blue Jays,Steven Matz,5200000,571927
Toronto Blue Jays,Teoscar Hernandez,4325000,606192
Toronto Blue Jays,Lourdes Gurriel Jr,3928571,0
Toronto Blue Jays,Ross Stripling,3000000,548389
Toronto Blue Jays,Rafael Dolis,1500000,503569
Toronto Blue Jays,Vladimir Guerrero Jr,605400,0
Toronto Blue Jays,Cavan Biggio,604000,624415
Toronto Blue Jays,Danny Jansen,601800,643376
Toronto Blue Jays,Tim Mayza,600000,641835
Toronto Blue Jays,Bo Bichette,587800,666182
Toronto Blue Jays,Jordan Romano,584000,605447
Toronto Blue Jays,Jonathan Davis,542358,641505
Toronto Blue Jays,Anthony Castro,521390,621593
Toronto Blue Jays,Santiago Espinal,506055,669289
Toronto Blue Jays,Adam Cimber,477408,643256
Toronto Blue Jays,Reese McGuire,463117,624512
Toronto Blue Jays,Anthony Kay,432447,641743
Toronto Blue Jays,Jacob Barnes,427440,606930
Toronto Blue Jays,Alek Manoah,395643,666201
Toronto Blue Jays,Tayler Saucedo,346571,0
Toronto Blue Jays,Trevor Richards,274824,670950
Washington Nationals,Max Scherzer,37505562,453286
Washington Nationals,Anthony Rendon,18800000,543685
Washington Nationals,Ryan Zimmerman,18000000,475582
Washington Nationals,Patrick Corbin,12916666,571578
Washington Nationals,Brian Dozier,9000000,572821
Washington Nationals,Adam Eaton,8400000,594809
Washington Nationals,Yan Gomes,7083333,543228
Washington Nationals,Anibal Sanchez,6000000,434671
Washington Nationals,Sean Doolittle,6000000,448281
Washington Nationals,Stephen Strasburg,5000000,544931
Washington Nationals,Howie Kendrick,4000000,435062
Washington Nationals,Kurt Suzuki,4000000,435559
Washington Nationals,Trea Turner,3725000,607208
Washington Nationals,Michael Taylor,3250000,0
Washington Nationals,Matt Adams,3000000,571431
Washington Nationals,Jeremy Hellickson,1900000,476451
Washington Nationals,Joe Ross,704256,605452
Washington Nationals,Juan Soto,578300,665742
Washington Nationals,Wander Suero,562500,593833
Washington Nationals,Victor Robles,557800,645302
Washington Nationals,Javy Guerra,554829,457915
Washington Nationals,Daniel Hudson,491965,543339
Washington Nationals,Gerardo Parra,429696,467827
Washington Nationals,Hunter Strickland,419355,519326
Washington Nationals,Tanner Rainey,402840,663432
Washington Nationals,Erick Fedde,355096,607200
Washington Nationals,Max Scherzer,17801286,453286
Washington Nationals,Patrick Corbin,7453703,571578
Washington Nationals,Anibal Sanchez,3148149,434671
Washington Nationals,Will Harris,2962963,501789
Washington Nationals,Trea Turner,2759259,607208
Washington Nationals,Kurt Suzuki,2222222,435559
Washington Nationals,Daniel Hudson,2000000,543339
Washington Nationals,Yan Gomes,1481481,543228
Washington Nationals,Michael Taylor,1231481,0
Washington Nationals,Eric Thames,1111111,519346
Washington Nationals,Asdrubal Cabrera,1110926,452678
Washington Nationals,Josh Harrison,348258,543281
Washington Nationals,Juan Soto,233111,665742
Washington Nationals,Victor Robles,219556,645302
Washington Nationals,Wander Suero,215630,593833
Washington Nationals,Austin Voth,210704,608723
Washington Nationals,Erick Fedde,208704,607200
Washington Nationals,Kyle Finnegan,208704,640448
Washington Nationals,Ryne Harper,142650,607560
Washington Nationals,Luis Garcia,140175,472610
Washington Nationals,Brock Holt,93450,571788
Washington Nationals,Kyle McGowin,80990,641851
Washington Nationals,Andrew Stevenson,71645,664057
Washington Nationals,Ben Braymer,65415,664069
Washington Nationals,Yadiel Hernandez,49840,628450
Washington Nationals,Jake Noll,43610,669738
Washington Nationals,Max Scherzer,34503480,453286
Washington Nationals,Patrick Corbin,24416666,571578
